kategori,nama_wisata,latitude,longitude,alamat,provinsi,kota_kabupaten,nama_lengkap,path_gambar,deskripsi_bersih
alun-alun,Alun-Alun Surabaya,-7.2500402,112.737988,"Alon-Alon Contong, Bubutan, Surabaya, Jawa Timur, Jawa, Indonesia",Jawa Timur,Surabaya,"Alun-Alun Surabaya, Surabaya, Jawa Timur",gambar_wisata/Alun-Alun_Surabaya,kota surabaya bahasa jawa hanacaraka pegon translit kuth sur pengucapan bahasa jawa sur pelafalan bahasa indonesia sura baja kota provinsi jawa timur pusat pemerintahan perekonomian kota terbesar provinsi
alun-alun,Alun-Alun Tegal,-6.8674529,109.1379097,"Alun-alun Kota Tegal, Kademangan, Tegal, Jawa Tengah, Jawa, Indonesia",Jawa Tengah,Tegal,"Alun-Alun Tegal, Tegal, Jawa Tengah",gambar_wisata/Alun-Alun_Tegal,kota tegal bahasa jawa hanacaraka pegon hanzi belanda tagal kota provinsi jawa indonesia kota cikal berdirinya korps marinir tercatat pangkalan alri tegal nama corps mariniers november
alun-alun,Alun-Alun Temanggung,-7.3162058,110.1755232,"Alun-Alun Kota Temanggung, Pandean, Temanggung, Jawa Tengah, Jawa, Indonesia",Jawa Tengah,Temanggung,"Alun-Alun Temanggung, Temanggung, Jawa Tengah",gambar_wisata/Alun-Alun_Temanggung,kabupaten temanggung bahasa jawa hanacaraka pegon translit temanggung wilayah kabupaten terletak provinsi jawa indonesia
alun-alun,Alun-Alun Trenggalek,-8.0491348,111.7092032,"Alun-Alun Trenggalek, Trenggalek, Jawa Timur, Jawa, Indonesia",Jawa Timur,Trenggalek,"Alun-Alun Trenggalek, Trenggalek, Jawa Timur",gambar_wisata/Alun-Alun_Trenggalek,kabupaten trenggalek bahasa jawa hanacaraka pegon translit nggal pengucapan bahasa jawa kabupaten provinsi jawa timur indonesia
alun-alun,Alun-Alun Utara,-7.8044707,110.3643622,"Alun-Alun Utara Yogyakarta, Musikanan, Panembahan, Kraton, Kota Yogyakarta, Daerah Istimewa Yogyakarta, Jawa, Indonesia",Daerah Istimewa Yogyakarta,Kota Yogyakarta,"Alun-Alun Utara, Kota Yogyakarta, Daerah Istimewa Yogyakarta",gambar_wisata/Alun-Alun_Utara,kota yogyakarta bahasa jawa translit ngayogyakarta pengucapan bahasa jawa ajogj kart dikenal masyarakat sebutan nama yogya jogja kota pusat pemerintahan perekonomian provinsi daerah istimewa yogyakarta indonesia
alun-alun,Alun-Alun Utara Yogyakarta,-7.8044707,110.3643622,"Alun-Alun Utara Yogyakarta, Musikanan, Panembahan, Kraton, Kota Yogyakarta, Daerah Istimewa Yogyakarta, Jawa, Indonesia",Daerah Istimewa Yogyakarta,Kota Yogyakarta,"Alun-Alun Utara Yogyakarta, Kota Yogyakarta, Daerah Istimewa Yogyakarta",gambar_wisata/Alun-Alun_Utara_Yogyakarta,kota yogyakarta bahasa jawa translit ngayogyakarta pengucapan bahasa jawa ajogj kart dikenal masyarakat sebutan nama yogya jogja kota pusat pemerintahan perekonomian provinsi daerah istimewa yogyakarta indonesia
alun-alun,Alun-Alun Wonosobo,-7.3587052,109.9030423,"Alun-Alun Wonosobo, Wonosobo, Jawa Tengah, Jawa, Indonesia",Jawa Tengah,Wonosobo,"Alun-Alun Wonosobo, Wonosobo, Jawa Tengah",gambar_wisata/Alun-Alun_Wonosobo,stasiun wonosobo stasiun kereta api nonaktif kelas iii terletak jalan raden kolonel karjono wonosobo wonosobo stasiun stasiun kereta api lokasinya timur wilayah penjagaan aset purwokerto lintas purwokerto wonosobo
bukit,Bukit 2000 Kuningan,-6.7968035,108.4741153,"perumahan bukit pejaten residence, desa nanggela, Jalan Pangeran Kejaksan, Babakan, Kuningan, Jawa Barat, Jawa, 45558, Indonesia",Jawa Barat,Kuningan,"Bukit 2000 Kuningan, Kuningan, Jawa Barat",gambar_wisata/Bukit_2000_Kuningan,kabupaten kuningan aksara sunda wilayah kabupaten terletak ujung timur provinsi jawa barat indonesia kota kabupaten kecamatan kuningan
bukit,Bukit Baka,-0.65,112.366667,"Bukit Baka, Menukung, Melawi, Kalimantan Barat, Kalimantan, Indonesia",Kalimantan Barat,Melawi,"Bukit Baka, Melawi, Kalimantan Barat",gambar_wisata/Bukit_Baka,taman nasional bukit baka bukit raya disingkat tnbbbr kawasan konservasi taman nasional terletak jantung pulau kalimantan tepatnya perbatasan provinsi kalimantan barat kalimantan kawasan memiliki peranan fungsi hidrologis catchment area daerah aliran sungai melawi kalimantan barat daerah aliran sungai katingan kalimantan
bukit,Bukit Barisan,-5.2472574,104.149891,"Taman Nasional Bukit Barisan Selatan, Pesisir Barat, Lampung, Sumatera, Indonesia",Lampung,Pesisir Barat,"Bukit Barisan, Pesisir Barat, Lampung",gambar_wisata/Bukit_Barisan,kabupaten pesisir barat kabupaten provinsi lampung indonesia kotanya krui
bukit,Bukit Barisan Selatan,-5.2472574,104.149891,"Taman Nasional Bukit Barisan Selatan, Pesisir Barat, Lampung, Sumatera, Indonesia",Lampung,Pesisir Barat,"Bukit Barisan Selatan, Pesisir Barat, Lampung",gambar_wisata/Bukit_Barisan_Selatan,kabupaten pesisir barat kabupaten provinsi lampung indonesia kotanya krui
bukit,Bukit Batu,-1.7494671,114.3528566,"Bukit Batu, Kapuas, Kalimantan Tengah, Kalimantan, Indonesia",Kalimantan Tengah,Kapuas,"Bukit Batu, Kapuas, Kalimantan Tengah",gambar_wisata/Bukit_Batu,kalimantan diakronimkan kalteng salah provinsi pulau kalimantan indonesia kota provinsi kota palangka raya
bukit,Bukit Batu Layar,-8.5303114,116.0785592,"Perum. Pesona Bukit Hijau, Dusun Teloke Laug, Desa Senteluk, Lombok Barat, Nusa Tenggara Barat, Nusa Tenggara, 83111, Indonesia",Nusa Tenggara Barat,Lombok Barat,"Bukit Batu Layar, Lombok Barat, Nusa Tenggara Barat",gambar_wisata/Bukit_Batu_Layar,nusa tenggara barat disingkat ntb provinsi indonesia kepulauan nusa tenggara provinsi bali sebelah barat provinsi nusa tenggara timur sebelah timur pusat pemerintahan kota provinsi kota mataram
bukit,Bukit Batu Sulawesi Selatan,-5.152682,119.484512,"Jalan Bukit Batu Antang, Pannara, Antang, Manggala, Makassar, Sulawesi Selatan, Sulawesi, 90234, Indonesia",Sulawesi Selatan,Makassar,"Bukit Batu Sulawesi Selatan, Makassar, Sulawesi Selatan",gambar_wisata/Bukit_Batu_Sulawesi_Selatan,sulawesi selatan diakronimkan sulsel lontara provinsi semenanjung selatan pulau sulawesi indonesia kepulauan selayar selatan pulau sulawesi provinsi
bukit,Bukit Besar,-3.166667,102.866667,"Bukit Besar, Lubuklinggau, Sumatera Selatan, Sumatera, Indonesia",Sumatera Selatan,Lubuklinggau,"Bukit Besar, Lubuklinggau, Sumatera Selatan",gambar_wisata/Bukit_Besar,kota lubuklinggau surat ulu kota provinsi sumatera selatan indonesia kota terletak barat provinsi sumatera selatan
bukit,Bukit Cinta,-7.9145615,112.9390159,"Bukit Cinta, Pasuruan, Jawa Timur, Jawa, 67254, Indonesia",Jawa Timur,Pasuruan,"Bukit Cinta, Pasuruan, Jawa Timur",gambar_wisata/Bukit_Cinta,gunung bromo bahasa tengger dieja brama kaldera tengger gunung berapi aktif jawa timur indonesia gunung memiliki ketinggian meter permukaan laut wilayah kabupaten kabupaten probolinggo kabupaten pasuruan kabupaten lumajang kabupaten malang
bukit,Bukit Cinta Bali,-8.4262117,115.6086959,"Bukit Cinta, Jalan Serma Natih, Amlapura, Kecamatan Karangasem, Karangasem, Bali, Nusa Tenggara, 80811, Indonesia",Bali,Karangasem,"Bukit Cinta Bali, Karangasem, Bali",gambar_wisata/Bukit_Cinta_Bali,daftar tokoh bali daftar tokoh tokoh lahir provinsi bali berasal suku bali etnis lahir tinggal bali terlibat bali signifikan khusus tokoh tokoh etnis bali daftar tokoh suku bali
bukit,Bukit Doa Tomohon,1.3493247,124.8503698,"Bukit Doa, Bukit Doa Mahawu Pathway, Tomohon, Sulawesi Utara, Sulawesi, 95362, Indonesia",Sulawesi Utara,Tomohon,"Bukit Doa Tomohon, Tomohon, Sulawesi Utara",gambar_wisata/Bukit_Doa_Tomohon,kota tomohon kota provinsi sulawesi utara indonesia enklave kabupaten minahasa tomohon salah kecamatan kabupaten minahasa
bukit,Bukit Gajah Bobok,2.8993456,98.5111159,"Bukit Gajah Bobok, Karo, Sumatera Utara, Sumatera, 22173, Indonesia",Sumatera Utara,Karo,"Bukit Gajah Bobok, Karo, Sumatera Utara",gambar_wisata/Bukit_Gajah_Bobok,bukit gajah bobok salah bukit terletak pangambaten merek karo provinsi sumatera utara bukit memiliki ketinggian meter permukaan laut
bukit,Bukit Holbung,2.5338138,98.7010689,"Bukit Holbung, Hariara Pohan, Samosir, Sumatera Utara, Sumatera, Indonesia",Sumatera Utara,Samosir,"Bukit Holbung, Samosir, Sumatera Utara",gambar_wisata/Bukit_Holbung,bukit holbung bahasa batak dolok holbung surat batak salah wisata danau toba terletak perbukitan desa holbung kecamatan sitiotio kabupaten samosir sumatera utara rangkaian perbukitan bukit holbung
bukit,Bukit Holbung Samosir,2.5338138,98.7010689,"Bukit Holbung, Hariara Pohan, Samosir, Sumatera Utara, Sumatera, Indonesia",Sumatera Utara,Samosir,"Bukit Holbung Samosir, Samosir, Sumatera Utara",gambar_wisata/Bukit_Holbung_Samosir,kabupaten samosir surat batak salah kabupaten provinsi sumatera utara indonesia kotanya kecamatan pangururan
bukit,Bukit Jamur,-7.0426224,112.5667217,"Bukit Jamur Gresik, Sukowati, Gresik, Jawa Timur, Jawa, Indonesia",Jawa Timur,Gresik,"Bukit Jamur, Gresik, Jawa Timur",gambar_wisata/Bukit_Jamur,bukit jamur wisata alam bebatuan terletak desa bungah gresik jawa timur bukit jamur perbukitan seluas suasana gersang pohon bebatuan batu kapur membentuk jamur
bukit,Bukit Kapur Arosbaya,-6.9474419,112.8593068,"Bukit Kapur Arosbaya, Jalan K.H. Zainal Alimin, Karang Pao, Bangkalan, Jawa Timur, Jawa, 69151, Indonesia",Jawa Timur,Bangkalan,"Bukit Kapur Arosbaya, Bangkalan, Jawa Timur",gambar_wisata/Bukit_Kapur_Arosbaya,rencana pemekaran daerah calon daerah otonomi cdob diusulkan kementerian negeri pemekaran daerah pemecahan daerah provinsi kabupaten kota daerah
bukit,Bukit Kelam,0.078675,111.6480665,"Bukit Kelam, Kelam Permai, Sintang, Kalimantan Barat, Kalimantan, Indonesia",Kalimantan Barat,Sintang,"Bukit Kelam, Sintang, Kalimantan Barat",gambar_wisata/Bukit_Kelam,kabupaten sintang salah daerah otonom tingkat wilayah provinsi kalimantan barat indonesia kotanya kecamatan sintang
bukit,Bukit Lawang Sumatera Utara,3.5493172,98.1224445,"Bukit Lawang, Langkat, Sumatera Utara, Sumatera, 20852, Indonesia",Sumatera Utara,Langkat,"Bukit Lawang Sumatera Utara, Langkat, Sumatera Utara",gambar_wisata/Bukit_Lawang_Sumatera_Utara,provinsi sumatera utara kabupaten kota kecamatan kelurahan desa penduduk mencapai jiwa luas wilayah
bukit,Bukit Lintang Sewu,-7.915055,110.4357959,"Bukit Lintang Sewu, Muntuk, Dlingo, Bantul, Daerah Istimewa Yogyakarta, Jawa, 55783, Indonesia",Daerah Istimewa Yogyakarta,Bantul,"Bukit Lintang Sewu, Bantul, Daerah Istimewa Yogyakarta",gambar_wisata/Bukit_Lintang_Sewu,daerah istimewa yogyakarta disingkat yogyakarta diy daerah istimewa setingkat provinsi indonesia peleburan negara kesultanan yogyakarta negara kadipaten paku alaman kota kota yogyakarta daerah istimewa yogyakarta terletak selatan pulau jawa berbatasan provinsi jawa samudra hindia
bukit,Bukit Mamuju,-2.0919997,119.3764094,"Bendungan Bukit Cinta, Mamuju Tengah, Sulawesi Barat, Sulawesi, Indonesia",Sulawesi Barat,Mamuju Tengah,"Bukit Mamuju, Mamuju Tengah, Sulawesi Barat",gambar_wisata/Bukit_Mamuju,bahasa mamuju salah bahasa austronesia dipertuturkan selatan provinsi sulawesi barat merentang pantai kabupaten polewali mandar kabupaten mamasa hilir sungai budong
bukit,Bukit Muntai,-2.984875,106.5260778,"Bukit Muntai, Bangka Selatan, Kepulauan Bangka Belitung, Sumatera, 33183, Indonesia",Kepulauan Bangka Belitung,Bangka Selatan,"Bukit Muntai, Bangka Selatan, Kepulauan Bangka Belitung",gambar_wisata/Bukit_Muntai,rencana pemekaran daerah calon daerah otonomi cdob diusulkan kementerian negeri pemekaran daerah pemecahan daerah provinsi kabupaten kota daerah
bukit,Bukit Raya,1.0354835,111.3574287,"Bukit Raya, Ketungau Hulu, Sintang, Kalimantan Barat, Kalimantan, Indonesia",Kalimantan Barat,Sintang,"Bukit Raya, Sintang, Kalimantan Barat",gambar_wisata/Bukit_Raya,kabupaten sintang salah daerah otonom tingkat wilayah provinsi kalimantan barat indonesia kotanya kecamatan sintang
bukit,Bukit Selong,-8.365312,116.5400179,"Bukit Selong, Jalan Raya Ambarita, Sembalun Lawang, Lombok Timur, Nusa Tenggara Barat, Nusa Tenggara, 83656, Indonesia",Nusa Tenggara Barat,Daerah Khusus ibukota Jakarta,"Bukit Selong, nan, Nusa Tenggara Barat",gambar_wisata/Bukit_Selong,halaman memuat daftar cagar budaya indonesia terdaftar direktorat pelestarian cagar budaya permuseuman daftar daftar lengkap terbarui
bukit,Bukit Selong Lombok Timur,-8.365312,116.5400179,"Bukit Selong, Jalan Raya Ambarita, Sembalun Lawang, Lombok Timur, Nusa Tenggara Barat, Nusa Tenggara, 83656, Indonesia",Nusa Tenggara Barat,Daerah Khusus ibukota Jakarta,"Bukit Selong Lombok Timur, nan, Nusa Tenggara Barat",gambar_wisata/Bukit_Selong_Lombok_Timur,halaman memuat daftar cagar budaya indonesia terdaftar direktorat pelestarian cagar budaya permuseuman daftar daftar lengkap terbarui
bukit,Bukit Serelo,-3.8120142,103.6703499,"Bukit Serelo, Tanjung Menang, Merapi Selatan, Lahat, Sumatera Selatan, Sumatera, Indonesia",Sumatera Selatan,Lahat,"Bukit Serelo, Lahat, Sumatera Selatan",gambar_wisata/Bukit_Serelo,kereta api serelo bukit serelo kereta api kelas ekonomi melayani koridor kertapati lubuklinggau sumatera selatan bukit serelo dioperasikan kelas campuran eksekutif bisnis ekonomi nama bukit sulap berjalan siang
bukit,Bukit Sibea-bea Samosir,2.5504584,98.6719465,"Patung Yesus, Bukit Sibea-bea, Air Terjun Efrata Road, Lumban Guru, Turpuk Limbong, Samosir, Sumatera Utara, Sumatera, Indonesia",Sumatera Utara,Samosir,"Bukit Sibea-bea Samosir, Samosir, Sumatera Utara",gambar_wisata/Bukit_Sibea-bea_Samosir,yesus memberkati sibea bea english jesus blessed sibea bea patung yesus sibea bea monumen patung meter terletak bukit sibea bea kabupaten samosir patung patung yesus tertinggi dunia
bukit,Bukit Siguntang Palembang,-2.9972173,104.7255544,"Hutan Wisata Bukit Siguntang, Ilir Barat I, Palembang, Sumatera Selatan, Sumatera, Indonesia",Sumatera Selatan,Palembang,"Bukit Siguntang Palembang, Palembang, Sumatera Selatan",gambar_wisata/Bukit_Siguntang_Palembang,kota palembang jawi kota provinsi sumatera selatan indonesia luas kota palembang kota dihuni jiwa
bukit,Bukit Sikunir,-7.2387021,109.9250284,"Bukit Sikunir, Sembungan, Wonosobo, Jawa Tengah, Jawa, Indonesia",Jawa Tengah,Wonosobo,"Bukit Sikunir, Wonosobo, Jawa Tengah",gambar_wisata/Bukit_Sikunir,bukit sikunir salah wisata terletak desa sembungan kecamatan kejajar kabupaten wonosobo bukit sikunir ketinggian mdpl meter diatas permukaan laut
bukit,Bukit Tangkiling Palangkaraya,-1.9881028,113.7504103,"Bukit Tangkiling, Palangka Raya, Kalimantan Tengah, Kalimantan, Indonesia",Kalimantan Tengah,Palangka Raya,"Bukit Tangkiling Palangkaraya, Palangka Raya, Kalimantan Tengah",gambar_wisata/Bukit_Tangkiling_Palangkaraya,kota palangka raya kota kota provinsi kalimantan indonesia kota memiliki luas wilayah penduduk jiwa kepadatan penduduk jiwa
bukit,Bukit Tinggi,-3.3295279,101.8358215,"Bukit Tinggi, Bengkulu Utara, Bengkulu, Sumatera, Indonesia",Bengkulu,Bengkulu Utara,"Bukit Tinggi, Bengkulu Utara, Bengkulu",gambar_wisata/Bukit_Tinggi,kabupaten bengkulu utara kabupaten provinsi bengkulu indonesia kabupaten terletak kawasan pesisir pantai barat sumatra kotanya arga makmur mencakup kawasan pesisir pantai barat kabupaten mencakup pulau enggano pulau terletak pantai selatan bengkulu
bukit,Bukit Wairinding,-9.6794624,120.1000531,"bukit wairinding, Jalan Lintas Sumba, Desa Makamenggit, Kecamatan Ngaha Ori Angu, Sumba Timur, Nusa Tenggara Timur, Nusa Tenggara, Indonesia",Nusa Tenggara Timur,Sumba Timur,"Bukit Wairinding, Sumba Timur, Nusa Tenggara Timur",gambar_wisata/Bukit_Wairinding,kabupaten sumba timur kabupaten provinsi nusa tenggara timur indonesia kabupaten sumba timur meliputi wilayah pulau sumba kabupaten
candi,Candi Abang,-7.8102254,110.4687098,"Candi Abang, Jalan Jogotirto, Jogotirto, Berbah, Sleman, Daerah Istimewa Yogyakarta, Jawa, 55572, Indonesia",Daerah Istimewa Yogyakarta,Sleman,"Candi Abang, Sleman, Daerah Istimewa Yogyakarta",gambar_wisata/Candi_Abang,daerah istimewa yogyakarta disingkat yogyakarta diy daerah istimewa setingkat provinsi indonesia peleburan negara kesultanan yogyakarta negara kadipaten paku alaman kota kota yogyakarta daerah istimewa yogyakarta terletak selatan pulau jawa berbatasan provinsi jawa samudra hindia
candi,Candi Badut,-7.9578365,112.5985999,"Candi Badut, Jalan Esberg VE 5, Kota Malang, Jawa Timur, Jawa, 65112, Indonesia",Jawa Timur,Kota Malang,"Candi Badut, Kota Malang, Jawa Timur",gambar_wisata/Candi_Badut,candi badut candi terletak kawasan tidar barat kabupaten malang administratif candi badut terletak desa karangwidoro kecamatan dau kabupaten malang jawa timur
candi,Candi Bajang Ratu,-7.5677817,112.3986624,"Candi Bajang Ratu, Jalan Jayanegara 01, Trowulan, Mojokerto, Jawa Timur, Jawa, 61362, Indonesia",Jawa Timur,Trowulan,"Candi Bajang Ratu, Trowulan, Jawa Timur",gambar_wisata/Candi_Bajang_Ratu,gapura bajang ratu dikenal nama candi bajang ratu gapura candi peninggalan majapahit desa temon kecamatan trowulan kabupaten mojokerto jawa timur indonesia bangunan dibangun abad salah gapura zaman keemasan majapahit
candi,Candi Belahan,-7.6075227,112.6513504,"Candi Petirtaan Belahan, Penanggungan via Kunjorowesi, Pasuruan, Jawa Timur, Jawa, 61375, Indonesia",Jawa Timur,Pasuruan,"Candi Belahan, Pasuruan, Jawa Timur",gambar_wisata/Candi_Belahan,petirtaan belahan dikenal candi belahan sumber tetek jawa sumber payudara petirtaan bersejarah terletak sisi timur gunung penanggungan tepatnya dusun belahanjowo desa wonosunyo kecamatan gempol kabupaten pasuruan usianya milenium abad dibangun kerajaan medang periode jawa timur
candi,Candi Bima,-7.2143272,109.9105109,"Candi Bima, Jalan Rake Sanjaya, Siterus, Dieng, Wonosobo, Jawa Tengah, Jawa, Indonesia",Jawa Tengah,Wonosobo,"Candi Bima, Wonosobo, Jawa Tengah",gambar_wisata/Candi_Bima,terbesar dibangun periode klasik hindu buddha sejarah nasional indonesia
candi,Candi Bubrah,-7.7465115,110.4929587,"Candi Bubrah, Jalan Candi Sewu, Tlogo, Klaten, Jawa Tengah, Jawa, 57454, Indonesia",Jawa Tengah,Klaten,"Candi Bubrah, Klaten, Jawa Tengah",gambar_wisata/Candi_Bubrah,candi bubrah bahasa jawa translit candhi bubrah salah candi buddha kompleks taman wisata candi prambanan percandian rara jonggrang candi sewu
candi,Candi Cangkuang,-7.102927,107.9188749,"Candi Cangkuang, Jalan Soekarno Hatta, Cangkuang, Leles, Garut, Jawa Barat, Jawa, 44152, Indonesia",Jawa Barat,Cangkuang,"Candi Cangkuang, Cangkuang, Jawa Barat",gambar_wisata/Candi_Cangkuang,candi cangkuang bahasa sunda translit candi cangkuang candi hindu kampung pulo desa cangkuang kecamatan leles kabupaten garut jawa barat
candi,Candi Cetho,-7.5957362,111.1581311,"Candi Cetho, Gunung Lawu Track via Candi Cetho, Ngawi, Karanganyar, Jawa Tengah, Jawa, Indonesia",Jawa Tengah,Ngawi,"Candi Cetho, Ngawi, Jawa Tengah",gambar_wisata/Candi_Cetho,gunung lawu hanacaraka gunung berapi aktif terletak pulau jawa tepatnya perbatasan jawa jawa timur indonesia gunung lawu memiliki ketinggian mdpl
candi,Candi Dieng,-6.2361436,107.0185426,"Jalan Candi Dieng, Duren Jaya, Bekasi, Jawa Barat, Jawa, 17112, Indonesia",Jawa Barat,Bekasi,"Candi Dieng, Bekasi, Jawa Barat",gambar_wisata/Candi_Dieng,jawa salah pulau indonesia terletak kepulauan sunda pulau terluas dunia penduduk pulau jawa juta
candi,Candi Gedong Songo,-7.2063743,110.340176,"Kawasan Candi Gedong Songo, Darum, Sumowono, Kabupaten Semarang, Jawa Tengah, Jawa, Indonesia",Jawa Tengah,Kabupaten Semarang,"Candi Gedong Songo, Kabupaten Semarang, Jawa Tengah",gambar_wisata/Candi_Gedong_Songo,candi gedong songo bahasa jawa translit candhi gedhong sanga ahli candi dieng kurun abad masehi dinasti sanjaya kerajaan mataram
candi,Candi Gunung Gangsir,-7.5866825,112.7333068,"Candi Gununggangsir, Jalan Wicaksono, Winong, Pasuruan, Jawa Timur, Jawa, 67154, Indonesia",Jawa Timur,Pasuruan,"Candi Gunung Gangsir, Pasuruan, Jawa Timur",gambar_wisata/Candi_Gunung_Gangsir,candi gunung gangsir bangunan candi diduga mpu sindok airlangga peninggalan zaman majapahit kemiripan candi pari diduga tinggalan raja hayam wuruk wisesapura pendharmaan neneknya gayatri rajapatni candi gunung gangsir terletak dukuh kebon candi desa gunung gangsir kecamatan beji kabupaten pasuruan jawa timur
candi,Candi Gunung Wukir,-7.6342335,110.2968591,"Candi Gunung Wukir, Tirto, Salam, Magelang, Jawa Tengah, Jawa, Indonesia",Jawa Tengah,Magelang,"Candi Gunung Wukir, Magelang, Jawa Tengah",gambar_wisata/Candi_Gunung_Wukir,candi gunung wukir candi canggal candi bercorak hindu dusun canggal desa kadiluwih kecamatan salam kabupaten magelang jawa bangunan candi ditemukan prasasti canggal dikoleksi museum nasional indonesia salah prasasti ikhtisar sejarah indonesia peninggalan sejarah mencantumkan pembuatan penanda berkuasanya kerajaan medang tanah mataram
candi,Candi Ijo,-7.7837641,110.5114895,"Candi Ijo, Alternatif Prambanan-Lemahbang, Sambirejo, Prambanan, Sleman, Daerah Istimewa Yogyakarta, Jawa, 55572, Indonesia",Daerah Istimewa Yogyakarta,Sleman,"Candi Ijo, Sleman, Daerah Istimewa Yogyakarta",gambar_wisata/Candi_Ijo,daerah istimewa yogyakarta disingkat yogyakarta diy daerah istimewa setingkat provinsi indonesia peleburan negara kesultanan yogyakarta negara kadipaten paku alaman kota kota yogyakarta daerah istimewa yogyakarta terletak selatan pulau jawa berbatasan provinsi jawa samudra hindia
